Record_ID,Date,Time,Road_ID,Area,Vehicle_Count,Car_Count,Bus_Count,Bike_Count,Truck_Count,Avg_Speed_kmph,Congestion_Level,Signal_Wait_Time_sec,Accident_Count,Weather
1845,2024-10-31,18:00,IT Corridor,East Zone,1096,633,100,234,129,37.0,High,62,0,Cloudy
3400,2024-10-31,18:00,Market Road,South Zone,1415,720,115,278,302,28.8,High,86,0,Sunny
3450,2024-10-31,19:00,Ring Road,West Zone,1399,844,115,371,69,33.2,High,54,0,Cloudy
2890,2024-10-31,20:00,Market Road,Downtown,1865,921,214,490,240,20.9,High,84,0,Sunny
2002,2024-10-31,20:00,Airport Road,North Zone,926,514,77,234,101,44.9,High,55,0,Sunny
1226,2024-10-31,20:00,Outer Ring Road,West Zone,1384,843,165,334,42,30.4,High,74,0,Rainy
1431,2024-10-31,21:00,Green Park Rd,South Zone,410,241,45,113,11,62.3,Medium,32,0,Sunny
2035,2024-11-01,06:00,Lake View Road,East Zone,598,348,64,146,40,55.3,Medium,38,0,Sunny
774,2024-11-01,07:00,Green Park Rd,West Zone,653,283,72,179,119,47.6,High,54,0,Sunny
379,2024-11-01,10:00,Outer Ring Road,North Zone,1028,457,120,195,256,43.7,High,57,1,Cloudy
3700,2024-11-01,14:00,Airport Road,East Zone,915,552,103,176,84,40.2,High,67,0,Rainy
3422,2024-11-01,17:00,IT Corridor,North Zone,1329,787,152,318,72,31.6,High,58,0,Cloudy
1710,2024-11-01,19:00,Lake View Road,West Zone,1117,504,92,245,276,35.7,High,70,0,Sunny
794,2024-11-01,21:00,Outer Ring Road,West Zone,510,240,58,152,60,51.5,High,50,0,Sunny
43,2024-11-02,03:00,Ring Road,East Zone,791,428,84,183,96,44.4,High,70,0,Sunny
3273,2024-11-02,08:00,Outer Ring Road,Downtown,1240,748,93,236,163,39.4,High,74,0,Sunny
3057,2024-11-02,08:00,MG Road,North Zone,1699,749,141,385,424,24.1,High,75,0,Sunny
3858,2024-11-02,08:00,Outer Ring Road,South Zone,813,470,77,179,87,58.6,High,53,0,Cloudy
1893,2024-11-02,08:00,Airport Road,West Zone,1290,690,107,282,211,34.2,High,79,0,Sunny
3327,2024-11-02,11:00,Lake View Road,East Zone,617,324,64,130,99,47.2,High,39,0,Sunny
3206,2024-11-02,12:00,Station Road,East Zone,726,367,75,194,90,52.8,High,56,0,Sunny
1375,2024-11-02,17:00,Station Road,South Zone,697,372,59,175,91,45.5,High,60,0,Sunny
187,2024-11-02,18:00,Lake View Road,East Zone,1286,641,140,361,144,38.2,High,78,0,Sunny
3715,2024-11-02,19:00,Market Road,South Zone,1355,718,114,402,121,26.3,High,71,0,Rainy
2971,2024-11-02,20:00,Station Road,North Zone,963,465,69,249,180,41.7,High,67,0,Sunny
3516,2024-11-03,02:00,IT Corridor,Downtown,676,309,56,154,157,49.5,High,67,0,Sunny
3202,2024-11-03,07:00,Green Park Rd,Downtown,1145,667,131,288,59,27.5,High,66,0,Foggy
2462,2024-11-03,07:00,Ring Road,South Zone,1074,572,127,297,78,35.0,High,67,0,Sunny
3920,2024-11-03,07:00,Station Road,South Zone,916,548,78,195,95,45.3,High,44,0,Cloudy
800,2024-11-03,11:00,Airport Road,East Zone,962,532,106,278,46,38.5,High,75,0,Rainy
426,2024-11-03,12:00,Station Road,West Zone,840,459,68,226,87,54.2,High,65,0,Sunny
2501,2024-11-03,13:00,NH-44,South Zone,737,383,87,161,106,47.9,High,59,0,Rainy
3150,2024-11-03,14:00,MG Road,West Zone,1008,541,77,258,132,38.3,High,81,0,Rainy
248,2024-11-03,16:00,Green Park Rd,East Zone,514,295,47,142,30,54.6,Medium,48,0,Cloudy
2047,2024-11-03,19:00,Lake View Road,West Zone,1476,814,121,267,274,29.9,High,85,0,Cloudy
2464,2024-11-03,21:00,MG Road,North Zone,645,350,66,182,47,49.6,High,64,0,Rainy
18,2024-11-04,07:00,Green Park Rd,North Zone,947,576,81,262,28,44.3,High,66,0,Cloudy
1365,2024-11-04,09:00,Lake View Road,Downtown,1418,771,155,342,150,30.5,High,76,0,Foggy
3454,2024-11-04,09:00,Lake View Road,North Zone,1270,763,121,240,146,30.1,High,82,0,Cloudy
1890,2024-11-04,12:00,Outer Ring Road,West Zone,873,468,71,158,176,41.4,High,57,0,Sunny
1768,2024-11-04,18:00,Outer Ring Road,South Zone,1150,519,101,315,215,37.7,High,80,0,Cloudy
1071,2024-11-04,21:00,Outer Ring Road,North Zone,445,233,47,104,61,65.1,Low,28,0,Cloudy
1171,2024-11-04,21:00,MG Road,West Zone,748,426,90,182,50,53.2,High,57,0,Sunny
3154,2024-11-04,21:00,MG Road,West Zone,590,313,66,162,49,39.3,High,66,1,Foggy
1390,2024-11-05,06:00,Outer Ring Road,East Zone,570,350,53,150,17,53.0,Medium,55,0,Sunny
1372,2024-11-05,07:00,Ring Road,South Zone,1103,625,124,241,113,31.1,High,65,0,Rainy
68,2024-11-05,08:00,MG Road,West Zone,1286,600,109,275,302,26.6,High,75,0,Foggy
1555,2024-11-05,08:00,Ring Road,West Zone,1584,920,176,355,133,29.8,High,74,0,Cloudy
2111,2024-11-05,09:00,IT Corridor,North Zone,1390,789,156,315,130,35.1,High,65,0,Cloudy
2409,2024-11-05,11:00,Lake View Road,Downtown,675,378,67,180,50,46.4,High,54,0,Cloudy
3497,2024-11-05,14:00,NH-44,Downtown,945,559,105,210,71,38.0,High,57,0,Rainy
2198,2024-11-05,15:00,Airport Road,North Zone,709,334,72,151,152,49.6,High,55,0,Sunny
2724,2024-11-05,15:00,Green Park Rd,North Zone,716,390,53,185,88,50.7,High,74,0,Rainy
3263,2024-11-05,15:00,Lake View Road,South Zone,554,249,46,166,93,52.6,High,48,0,Cloudy
295,2024-11-05,16:00,Green Park Rd,Downtown,1102,636,89,269,108,38.8,High,67,0,Rainy
2401,2024-11-05,16:00,Green Park Rd,North Zone,783,417,59,145,162,50.2,High,52,0,Cloudy
3785,2024-11-05,16:00,Airport Road,South Zone,735,386,80,143,126,54.7,High,67,0,Cloudy
3768,2024-11-05,18:00,Station Road,West Zone,1749,788,181,341,439,26.1,High,79,0,Sunny
1821,2024-11-05,21:00,Station Road,South Zone,417,241,49,80,47,58.9,Medium,43,0,Cloudy
2318,2024-11-06,06:00,IT Corridor,East Zone,828,434,82,232,80,54.0,Medium,51,0,Sunny
3350,2024-11-06,09:00,IT Corridor,Downtown,1623,845,140,481,157,29.9,High,70,0,Sunny
742,2024-11-06,09:00,NH-44,Downtown,1772,803,173,405,391,24.7,High,77,0,Sunny
1496,2024-11-06,09:00,IT Corridor,North Zone,1419,814,113,395,97,28.3,High,63,0,Rainy
1280,2024-11-06,10:00,Station Road,East Zone,1472,660,121,414,277,33.5,High,67,0,Cloudy
958,2024-11-06,10:00,Ring Road,North Zone,1108,492,133,208,275,44.3,High,48,0,Sunny
425,2024-11-06,15:00,Airport Road,West Zone,753,419,72,178,84,51.5,Medium,31,0,Sunny
2062,2024-11-06,16:00,Station Road,East Zone,968,544,79,288,57,44.4,High,68,0,Rainy
2367,2024-11-06,19:00,Green Park Rd,North Zone,1206,563,130,313,200,29.4,High,76,0,Sunny
3973,2024-11-06,19:00,Ring Road,West Zone,1521,878,169,342,132,25.4,High,77,0,Rainy
3212,2024-11-06,20:00,Green Park Rd,West Zone,1594,876,168,443,107,21.3,High,90,0,Rainy
1435,2024-11-06,22:00,Lake View Road,South Zone,630,379,56,175,20,42.6,High,68,0,Foggy
896,2024-11-07,00:00,NH-44,East Zone,966,474,73,266,153,50.5,High,50,0,Cloudy
2711,2024-11-07,02:00,MG Road,South Zone,681,306,59,151,165,46.3,High,55,0,Sunny
2005,2024-11-07,08:00,NH-44,Downtown,569,261,64,128,116,57.6,High,52,0,Cloudy
1900,2024-11-07,14:00,NH-44,North Zone,828,383,87,201,157,45.6,High,65,0,Cloudy
1397,2024-11-07,16:00,IT Corridor,West Zone,1136,638,94,284,120,40.4,High,67,0,Cloudy
3882,2024-11-07,17:00,MG Road,West Zone,1296,619,99,354,224,38.9,High,71,0,Sunny
2192,2024-11-07,18:00,Green Park Rd,South Zone,1240,671,106,342,121,41.2,High,75,0,Sunny
3245,2024-11-07,19:00,Lake View Road,East Zone,1669,819,170,458,222,18.0,High,75,0,Rainy
717,2024-11-07,19:00,Market Road,East Zone,1409,626,129,272,382,28.9,High,84,0,Rainy
654,2024-11-07,19:00,Market Road,North Zone,1145,676,95,235,139,39.7,High,54,0,Sunny
2778,2024-11-08,05:00,NH-44,East Zone,869,408,101,173,187,49.0,Medium,32,0,Rainy
1994,2024-11-08,08:00,Lake View Road,East Zone,1303,682,147,328,146,34.7,High,87,0,Sunny
3094,2024-11-08,08:00,NH-44,South Zone,1046,532,108,232,174,40.4,High,68,0,Rainy
2881,2024-11-08,10:00,MG Road,Downtown,998,582,100,215,101,30.5,High,67,0,Foggy
1174,2024-11-08,10:00,IT Corridor,North Zone,1299,759,131,370,39,32.7,High,89,0,Cloudy
1256,2024-11-08,10:00,Market Road,South Zone,844,436,65,198,145,31.6,High,88,0,Foggy
2828,2024-11-08,10:00,Market Road,South Zone,984,459,69,293,163,41.4,High,48,0,Foggy
780,2024-11-08,14:00,MG Road,East Zone,619,349,55,135,80,53.1,High,61,0,Cloudy
1561,2024-11-08,14:00,Green Park Rd,South Zone,513,287,54,103,69,60.0,Medium,53,0,Cloudy
3793,2024-11-08,15:00,Airport Road,Downtown,738,433,72,137,96,42.8,High,66,0,Foggy
3652,2024-11-08,15:00,Ring Road,West Zone,877,535,84,181,77,42.3,High,49,0,Rainy
3849,2024-11-08,18:00,Market Road,North Zone,1316,796,109,372,39,31.3,High,70,0,Foggy
1166,2024-11-08,19:00,MG Road,Downtown,1858,1127,197,474,60,24.4,High,87,0,Cloudy
3383,2024-11-08,19:00,Outer Ring Road,West Zone,1250,710,136,288,116,24.4,High,72,0,Sunny
382,2024-11-08,21:00,Ring Road,North Zone,710,430,73,165,42,39.0,High,73,0,Rainy
1357,2024-11-08,23:00,MG Road,North Zone,639,337,76,185,41,48.3,High,57,0,Sunny
403,2024-11-09,00:00,Station Road,East Zone,563,305,56,163,39,52.3,High,57,0,Cloudy
2532,2024-11-09,00:00,NH-44,North Zone,865,418,62,224,161,40.5,High,75,0,Sunny
2700,2024-11-09,06:00,Market Road,South Zone,705,374,58,172,101,48.8,High,49,0,Sunny
535,2024-11-09,08:00,Station Road,South Zone,905,439,104,208,154,46.0,High,57,0,Sunny
1659,2024-11-09,11:00,MG Road,Downtown,1240,606,116,358,160,29.4,High,66,0,Rainy
25,2024-11-09,11:00,Station Road,West Zone,569,294,56,164,55,42.1,Medium,45,0,Rainy
2883,2024-11-09,12:00,Airport Road,Downtown,1214,636,124,318,136,37.8,High,63,0,Rainy
2760,2024-11-09,17:00,Station Road,South Zone,1064,532,81,248,203,45.2,High,63,0,Sunny
2488,2024-11-09,18:00,Station Road,East Zone,1622,938,130,369,185,31.4,High,87,0,Cloudy
2561,2024-11-09,18:00,IT Corridor,South Zone,1201,645,92,280,184,38.9,High,70,0,Foggy
3059,2024-11-09,19:00,NH-44,South Zone,965,562,110,200,93,41.9,High,74,0,Sunny
1868,2024-11-09,21:00,Market Road,East Zone,717,444,64,164,45,49.1,High,58,0,Sunny
942,2024-11-10,08:00,Lake View Road,Downtown,1020,566,75,226,153,37.3,High,63,0,Rainy
2613,2024-11-10,08:00,Outer Ring Road,West Zone,1364,731,139,271,223,33.2,High,83,0,Sunny
1470,2024-11-10,15:00,NH-44,Downtown,827,427,60,204,136,51.4,High,60,0,Rainy
736,2024-11-10,19:00,Market Road,East Zone,1639,919,138,310,272,27.0,High,92,0,Sunny
191,2024-11-10,19:00,Ring Road,West Zone,1239,576,125,274,264,28.0,High,63,0,Sunny
3424,2024-11-10,20:00,Outer Ring Road,West Zone,1349,788,157,365,39,34.9,High,72,0,Sunny
2285,2024-11-11,03:00,IT Corridor,West Zone,922,487,71,176,188,40.7,High,63,0,Sunny
1614,2024-11-11,07:00,Lake View Road,North Zone,1185,575,126,240,244,37.7,High,60,0,Rainy
2986,2024-11-11,09:00,IT Corridor,Downtown,1160,547,133,277,203,37.7,High,67,0,Sunny
696,2024-11-11,10:00,Green Park Rd,East Zone,1693,982,138,428,145,18.2,High,75,0,Rainy
1042,2024-11-11,11:00,IT Corridor,West Zone,530,328,43,137,22,46.0,High,68,0,Cloudy
50,2024-11-11,12:00,Airport Road,Downtown,1214,544,131,252,287,39.4,High,74,0,Sunny
1143,2024-11-11,12:00,Lake View Road,North Zone,814,474,59,178,103,45.1,Medium,44,0,Rainy
2119,2024-11-11,13:00,Lake View Road,North Zone,498,258,50,96,94,48.0,High,67,0,Foggy
1778,2024-11-11,14:00,Green Park Rd,North Zone,577,332,56,142,47,46.4,High,72,0,Sunny
381,2024-11-11,14:00,Lake View Road,South Zone,637,322,47,119,149,57.5,Medium,47,0,Sunny
2428,2024-11-11,14:00,Station Road,South Zone,578,316,60,110,92,63.2,Medium,56,0,Cloudy
3725,2024-11-11,16:00,Outer Ring Road,South Zone,696,332,78,168,118,41.1,High,60,0,Foggy
2834,2024-11-11,16:00,Station Road,South Zone,630,334,48,144,104,53.8,Medium,50,0,Sunny
1959,2024-11-11,19:00,Market Road,Downtown,1569,811,161,399,198,34.3,High,68,0,Cloudy
2371,2024-11-11,21:00,Station Road,East Zone,946,547,85,221,93,43.5,High,72,0,Sunny
848,2024-11-12,04:00,Lake View Road,Downtown,708,414,70,203,21,47.7,High,57,0,Sunny
324,2024-11-12,14:00,MG Road,West Zone,807,432,57,204,114,43.4,High,66,0,Sunny
1847,2024-11-12,16:00,Lake View Road,North Zone,791,422,93,222,54,40.6,High,65,0,Rainy
648,2024-11-12,16:00,Green Park Rd,South Zone,634,285,70,130,149,55.3,Medium,45,0,Sunny
3144,2024-11-12,18:00,Station Road,East Zone,1301,604,128,252,317,31.8,High,88,0,Sunny
662,2024-11-12,22:00,IT Corridor,East Zone,705,405,74,201,25,48.1,High,57,0,Sunny
1862,2024-11-13,03:00,Green Park Rd,Downtown,1225,648,130,222,225,30.5,High,77,0,Cloudy
954,2024-11-13,07:00,NH-44,South Zone,921,406,79,241,195,47.4,High,53,0,Sunny
1958,2024-11-13,08:00,Green Park Rd,North Zone,1571,899,114,301,257,25.6,High,61,0,Sunny
184,2024-11-13,09:00,Green Park Rd,Downtown,2235,1008,243,598,386,12.0,High,88,0,Rainy
3260,2024-11-13,09:00,Lake View Road,Downtown,1461,646,148,366,301,22.6,High,88,0,Rainy
197,2024-11-13,09:00,Station Road,Downtown,1565,816,150,308,291,29.8,High,78,0,Sunny
1438,2024-11-13,10:00,IT Corridor,East Zone,1729,790,140,314,485,12.0,High,86,0,Rainy
1622,2024-11-13,10:00,Market Road,West Zone,1543,744,165,325,309,26.8,High,66,0,Sunny
1860,2024-11-13,12:00,Airport Road,East Zone,795,471,76,165,83,46.2,High,59,0,Sunny
442,2024-11-13,17:00,Airport Road,East Zone,1510,831,112,340,227,26.5,High,95,0,Cloudy
1025,2024-11-13,17:00,Ring Road,North Zone,1334,802,99,318,115,29.6,High,70,0,Sunny
1510,2024-11-13,19:00,NH-44,South Zone,970,540,83,209,138,48.3,High,63,0,Cloudy
1222,2024-11-13,22:00,IT Corridor,South Zone,580,320,56,137,67,54.9,Medium,53,0,Cloudy
1015,2024-11-14,08:00,Station Road,East Zone,1272,726,124,369,53,24.7,High,74,0,Rainy
1168,2024-11-14,08:00,MG Road,West Zone,1691,817,130,415,329,25.2,High,76,0,Cloudy
2772,2024-11-14,12:00,Lake View Road,Downtown,1104,587,115,260,142,37.3,High,84,0,Sunny
871,2024-11-14,15:00,MG Road,North Zone,630,279,63,148,140,51.8,Medium,42,0,Sunny
1239,2024-11-14,15:00,Market Road,South Zone,633,334,65,169,65,60.5,Medium,32,0,Cloudy
435,2024-11-14,16:00,Lake View Road,North Zone,559,331,52,124,52,56.2,Medium,35,0,Sunny
2753,2024-11-14,18:00,Station Road,Downtown,1413,672,125,383,233,24.9,High,82,0,Sunny
1692,2024-11-14,18:00,Lake View Road,South Zone,912,406,105,184,217,35.7,High,76,0,Rainy
1790,2024-11-14,18:00,Airport Road,West Zone,1784,954,213,408,209,23.8,High,71,0,Sunny
2937,2024-11-14,19:00,Lake View Road,West Zone,1753,840,153,515,245,20.1,High,66,0,Sunny
1539,2024-11-14,22:00,IT Corridor,East Zone,947,556,86,261,44,34.3,High,65,0,Sunny
2687,2024-11-15,04:00,IT Corridor,South Zone,884,465,80,215,124,48.8,High,49,0,Cloudy
1035,2024-11-15,05:00,IT Corridor,West Zone,671,344,71,178,78,44.6,High,66,0,Cloudy
940,2024-11-15,09:00,Lake View Road,West Zone,1549,673,122,286,468,28.5,High,86,0,Sunny
1801,2024-11-15,10:00,Airport Road,West Zone,1615,986,150,423,56,22.1,High,72,0,Cloudy
3148,2024-11-15,12:00,Market Road,East Zone,437,257,34,96,50,50.3,Medium,43,0,Foggy
2252,2024-11-15,13:00,IT Corridor,South Zone,648,306,77,126,139,42.0,High,57,0,Foggy
997,2024-11-15,13:00,Market Road,South Zone,512,236,60,94,122,54.0,Medium,48,0,Sunny
1756,2024-11-15,14:00,Airport Road,West Zone,731,323,86,175,147,52.7,Medium,59,0,Sunny
41,2024-11-15,14:00,NH-44,West Zone,907,560,101,203,43,42.8,High,53,0,Rainy
1033,2024-11-15,15:00,Lake View Road,Downtown,1039,519,109,222,189,36.5,High,68,0,Foggy
2814,2024-11-15,15:00,Ring Road,West Zone,743,436,73,213,21,52.0,High,64,0,Rainy
3703,2024-11-15,18:00,NH-44,Downtown,1342,737,151,395,59,35.1,High,82,0,Sunny
3564,2024-11-15,22:00,Green Park Rd,North Zone,867,492,62,260,53,40.9,High,47,0,Rainy
2573,2024-11-15,22:00,NH-44,North Zone,898,509,78,209,102,48.2,High,64,0,Cloudy
3964,2024-11-15,23:00,Outer Ring Road,West Zone,915,462,67,231,155,42.4,High,56,0,Sunny
3904,2024-11-16,08:00,Market Road,Downtown,988,499,108,246,135,45.2,High,56,0,Sunny
2406,2024-11-16,09:00,Lake View Road,North Zone,1139,577,116,315,131,32.4,High,57,0,Rainy
3392,2024-11-16,09:00,NH-44,South Zone,976,482,114,193,187,34.8,High,77,0,Foggy
3994,2024-11-16,10:00,NH-44,Downtown,1727,940,173,477,137,16.2,High,95,0,Cloudy
3645,2024-11-16,10:00,MG Road,North Zone,1525,776,169,276,304,29.6,High,63,0,Rainy
621,2024-11-16,11:00,IT Corridor,Downtown,653,296,55,155,147,49.0,High,73,0,Sunny
3349,2024-11-16,11:00,Lake View Road,East Zone,672,311,61,163,137,44.2,High,54,0,Foggy
3825,2024-11-16,13:00,NH-44,West Zone,942,541,86,206,109,39.0,High,60,0,Sunny
386,2024-11-16,15:00,Market Road,Downtown,1003,621,80,208,94,39.0,High,67,0,Sunny
2340,2024-11-16,17:00,NH-44,North Zone,872,445,80,243,104,47.8,Medium,44,0,Sunny
3407,2024-11-16,17:00,IT Corridor,South Zone,626,337,46,178,65,45.7,High,34,0,Foggy
1014,2024-11-16,19:00,Station Road,Downtown,1775,996,195,433,151,23.2,High,74,1,Sunny
1255,2024-11-16,19:00,Market Road,West Zone,1170,721,138,242,69,34.3,High,83,0,Sunny
968,2024-11-17,00:00,Ring Road,South Zone,631,341,68,185,37,53.6,Medium,45,0,Sunny
1092,2024-11-17,14:00,Market Road,West Zone,1133,626,81,250,176,46.7,High,66,0,Cloudy
3630,2024-11-17,16:00,Market Road,East Zone,852,513,72,162,105,44.7,High,75,0,Cloudy
392,2024-11-17,19:00,NH-44,West Zone,1466,700,135,382,249,33.0,High,76,0,Sunny
3561,2024-11-18,03:00,Station Road,West Zone,914,485,83,204,142,42.4,High,75,0,Rainy
359,2024-11-18,07:00,Airport Road,West Zone,2033,1011,242,532,248,15.6,High,79,0,Rainy
1594,2024-11-18,11:00,Station Road,West Zone,829,495,93,187,54,49.7,High,48,0,Sunny
3550,2024-11-18,13:00,IT Corridor,South Zone,881,513,97,224,47,47.6,Medium,42,0,Sunny
513,2024-11-18,14:00,NH-44,Downtown,1117,637,129,317,34,38.9,High,83,0,Cloudy
1258,2024-11-18,16:00,Lake View Road,South Zone,696,420,64,144,68,50.8,High,64,0,Sunny
2257,2024-11-18,18:00,Station Road,North Zone,843,462,60,170,151,41.9,High,71,0,Rainy
1626,2024-11-18,20:00,Airport Road,North Zone,1524,667,152,347,358,29.2,High,80,0,Cloudy
2362,2024-11-18,20:00,Airport Road,West Zone,1692,965,161,340,226,12.0,High,93,0,Rainy
352,2024-11-18,21:00,NH-44,South Zone,356,177,29,70,80,57.2,Medium,45,0,Sunny
2162,2024-11-19,07:00,MG Road,South Zone,898,454,86,169,189,48.0,High,62,0,Cloudy
3187,2024-11-19,07:00,Outer Ring Road,West Zone,1439,777,166,343,153,30.8,High,78,0,Sunny
2586,2024-11-19,08:00,Ring Road,Downtown,1578,717,127,341,393,25.6,High,91,0,Cloudy
1525,2024-11-19,08:00,NH-44,West Zone,878,518,101,195,64,43.1,High,60,0,Sunny
986,2024-11-19,09:00,Ring Road,Downtown,1255,771,138,296,50,31.6,High,76,0,Cloudy
222,2024-11-19,12:00,MG Road,Downtown,835,361,67,182,225,43.9,High,54,0,Sunny
1701,2024-11-19,12:00,Outer Ring Road,East Zone,672,322,81,195,74,47.0,High,55,0,Sunny
1146,2024-11-19,15:00,Station Road,East Zone,479,225,46,127,81,51.8,Medium,44,0,Foggy
2098,2024-11-19,15:00,NH-44,North Zone,800,386,61,188,165,48.4,High,73,0,Rainy
1112,2024-11-19,16:00,Ring Road,Downtown,1243,582,103,237,321,32.7,High,77,0,Rainy
3310,2024-11-19,19:00,IT Corridor,Downtown,1447,750,104,399,194,21.7,High,80,0,Rainy
3466,2024-11-19,19:00,Lake View Road,West Zone,1582,965,169,381,67,22.9,High,65,0,Rainy
1956,2024-11-20,00:00,Airport Road,South Zone,712,326,58,145,183,54.7,Medium,51,0,Sunny
2022,2024-11-20,11:00,Green Park Rd,South Zone,682,376,55,156,95,52.7,High,52,0,Sunny
3403,2024-11-20,11:00,Airport Road,West Zone,1151,506,90,230,325,34.8,High,56,0,Cloudy
229,2024-11-20,12:00,Lake View Road,Downtown,895,538,73,257,27,40.3,High,54,0,Sunny
3026,2024-11-20,12:00,IT Corridor,East Zone,1228,724,112,228,164,35.3,High,81,0,Rainy
2795,2024-11-20,13:00,IT Corridor,South Zone,686,340,64,139,143,48.2,High,58,0,Rainy
3065,2024-11-20,14:00,Outer Ring Road,South Zone,552,279,41,161,71,44.2,High,53,0,Foggy
488,2024-11-20,15:00,Green Park Rd,East Zone,675,360,59,199,57,47.5,High,51,0,Sunny
3411,2024-11-20,16:00,IT Corridor,East Zone,624,283,65,116,160,50.8,High,57,0,Foggy
3551,2024-11-20,16:00,Lake View Road,East Zone,949,513,96,200,140,42.0,High,45,0,Sunny
497,2024-11-20,17:00,Airport Road,North Zone,1242,644,149,344,105,31.6,High,79,0,Sunny
3181,2024-11-20,17:00,MG Road,North Zone,1271,740,117,307,107,36.5,High,72,0,Sunny
3702,2024-11-20,19:00,Lake View Road,North Zone,1369,630,148,294,297,37.0,High,78,0,Cloudy
409,2024-11-21,01:00,IT Corridor,East Zone,854,423,88,200,143,43.0,High,65,0,Cloudy
1966,2024-11-21,05:00,IT Corridor,South Zone,635,281,66,152,136,53.5,Medium,54,0,Sunny
3782,2024-11-21,06:00,Ring Road,North Zone,700,332,63,181,124,48.5,Medium,52,0,Sunny
984,2024-11-21,07:00,IT Corridor,South Zone,852,412,97,219,124,43.3,High,71,0,Sunny
1340,2024-11-21,09:00,Outer Ring Road,Downtown,1235,620,90,251,274,27.2,High,70,0,Rainy
238,2024-11-21,09:00,Green Park Rd,South Zone,1170,669,111,263,127,30.0,High,69,0,Cloudy
2148,2024-11-21,09:00,NH-44,South Zone,1130,636,125,233,136,37.1,High,73,0,Sunny
1688,2024-11-21,09:00,IT Corridor,West Zone,1445,740,129,342,234,19.8,High,84,0,Foggy
2300,2024-11-21,09:00,Station Road,West Zone,1128,492,88,316,232,45.1,High,71,0,Cloudy
850,2024-11-21,15:00,Airport Road,East Zone,879,528,78,213,60,44.9,High,53,0,Sunny
2830,2024-11-21,16:00,Airport Road,East Zone,831,484,92,231,24,49.4,Medium,33,0,Cloudy
97,2024-11-22,00:00,Lake View Road,East Zone,823,503,60,187,73,48.5,Medium,28,0,Sunny
3582,2024-11-22,14:00,Outer Ring Road,South Zone,734,336,54,212,132,50.8,High,61,0,Rainy
1216,2024-11-22,17:00,Airport Road,South Zone,900,544,106,201,49,41.6,High,60,0,Cloudy
3135,2024-11-22,19:00,MG Road,East Zone,1567,794,129,334,310,22.7,High,80,0,Rainy
154,2024-11-22,21:00,Market Road,East Zone,819,471,70,211,67,51.3,Medium,37,0,Sunny
624,2024-11-22,21:00,IT Corridor,West Zone,441,239,37,93,72,56.4,Medium,56,0,Foggy
2897,2024-11-22,22:00,IT Corridor,South Zone,705,313,77,162,153,48.9,High,55,0,Sunny
1469,2024-11-23,04:00,IT Corridor,South Zone,680,378,69,127,106,38.1,High,58,0,Foggy
3546,2024-11-23,05:00,NH-44,West Zone,831,377,91,173,190,46.3,High,67,0,Cloudy
1037,2024-11-23,06:00,Airport Road,South Zone,449,201,47,90,111,50.5,Medium,52,0,Sunny
1057,2024-11-23,08:00,MG Road,Downtown,2634,1210,194,485,745,12.0,High,68,0,Rainy
2072,2024-11-23,10:00,Green Park Rd,West Zone,2291,1397,168,475,251,12.0,High,79,0,Rainy
1149,2024-11-23,16:00,Airport Road,South Zone,637,362,75,123,77,57.0,Medium,58,0,Cloudy
1260,2024-11-23,17:00,Green Park Rd,North Zone,962,487,89,210,176,40.6,High,64,0,Sunny
2133,2024-11-23,18:00,IT Corridor,Downtown,1429,831,146,322,130,28.9,High,80,0,Sunny
1609,2024-11-23,18:00,Ring Road,North Zone,321,154,35,74,58,59.5,Medium,53,0,Sunny
1857,2024-11-23,20:00,MG Road,Downtown,1629,897,168,339,225,29.6,High,72,0,Sunny
3115,2024-11-23,20:00,Station Road,West Zone,1394,726,164,287,217,32.5,High,74,1,Sunny
3540,2024-11-23,21:00,NH-44,South Zone,534,270,47,101,116,46.1,High,63,0,Sunny
113,2024-11-23,23:00,NH-44,North Zone,1042,553,79,239,171,40.0,High,82,0,Rainy
1588,2024-11-24,08:00,Station Road,Downtown,1459,665,116,296,382,30.2,High,86,0,Rainy
